"","rid","mean","lower","upper","auth1","auth2","auth3","auth4","authoritarianism","sdo","married","college","income","christian","post_call","uncertainty","waterFish","envHabitat","envWater","envPollution","envTemp","waterDams","waterConservation","publicConservation","immUndocumented","immSeparation","immAsylum","immBirthright","immTech","immResources","police","gunHome","concealCarry","background","registry","rwm","trump_vote","state_residence","state_insult","state_common","state_interest","state_we","state_partme","state_proud","state_identity_identity_strength","latino","black","other","white","recount","electionFraud","rr","moral_individualism","individualism","ideology","gender","party3","caseid","age","gen","authScaled"
"73",1253106219,-1.00756693595311,-2.74284437900806,0.586588320050059,0,0,0,0,0,0.25,1,1,0,0,0,0,2,4,4,2,4,4,5,"renewable",1,1,3,2,1,NA,4,1,2,1,1,0,0,"Arizona",4,3,3,4,3,5,"Arizona",0,0,1,0,3,2,0.1875,0.125,0.5,2,"Female",1,1253106219,28,"Millenial",0.0166054226593814
"74",1253108439,0.12362297166489,-1.42465970264039,1.59520931378832,1,0,0,1,0.5,0.0625,0,1,0,0,0,0,4,4,3,4,1,5,5,"renewable",1,1,4,1,NA,1,3,0,1,1,1,0,0,"Utah",4,2,4,5,5,4,"Utah",0,0,0,1,5,5,0.8125,0.9375,0.4,3,"Female",2,1253108439,63,"Boomer",0.503510918285549
"75",1253124533,-0.98610664548238,-2.49132651120153,0.427974647565594,0,0,0,0,0,0,1,1,1,1,0,0,4,2,2,1,2,3,2,"recreation",4,3,5,5,NA,4,5,0,3,1,1,0,1,"Arizona",3,4,2,2,2,3,"Arizona",0,0,0,1,5,3,0.5,0.4375,0.75,4,"Female",3,1253124533,65,"Boomer",0.0258427163247192
"76",1253124603,-0.418872667951997,-1.89600599030257,0.938984734255314,0,0,0,1,0.25,0.125,1,1,1,0,0,0,3,3,3,2,3,5,4,"renewable",1,1,2,2,NA,1,3,NA,3,2,1,0,0,"Arizona",3,2,3,4,4,3,"Arizona",0,0,0,1,5,5,0.0625,0.5,0.3,1,"Female",1,1253124603,47,"Gen X",0.270000959874662
"77",1253125619,0.131483932223181,-1.24448910003983,1.51728945441383,1,0,0,1,0.5,0.75,1,1,1,1,0,0,1,2,4,2,2,2,1,"extraction",4,5,5,1,5,NA,3,NA,5,3,4,0,1,"Colorado",4,4,3,5,4,5,"Colorado",0,0,1,0,4,4,0.9375,0.8125,0.6,3,"Female",2,1253125619,57,"Gen X",0.50689456312799
"78",1253126793,-1.01927694757909,-2.54213389693907,0.488646571861402,0,0,0,0,0,0.375,1,1,0,1,0,0,2,4,4,3,3,5,4,"extraction",2,1,2,2,NA,NA,5,0,3,1,2,0,1,"Utah",4,4,4,3,4,4,"Wyoming",0,0,0,1,5,2,0.375,0,0.6,5,"Female",3,1253126793,26,"Millenial",0.0115650055056056
"79",1253127463,-0.990008884869221,-2.40853412484067,0.359195297758911,0,0,0,0,0,0.1875,1,1,1,0,0,0,1,4,1,2,4,2,5,"recreation",1,1,1,1,NA,NA,1,0,2,1,3,0,0,"Nevada",1,4,4,4,4,5,"New Mexico",0,0,0,1,2,3,0,0,0.5,3,"Male",2,1253127463,35,"Millenial",0.0241630498161109
"80",1253127483,-0.416724359384985,-1.98482153285599,1.13419127042711,0,0,0,1,0.25,0.625,0,1,1,1,0,0,2,2,2,3,4,4,4,"renewable",2,2,3,2,NA,NA,4,0,4,2,2,0,0,"Nevada",3,4,4,4,3,4,"Nevada",0,0,0,1,4,4,0.6875,0.25,0.7,3,"Male",3,1253127483,54,"Gen X",0.270925670429923
"81",1253142579,0.118607702407362,-1.31238536230863,1.5492621624114,1,0,0,1,0.5,0.3125,0,0,1,1,0,0,2,2,3,1,1,3,4,"extraction",2,3,3,2,NA,3,4,1,3,2,2,0,1,"New Mexico",4,3,3,4,4,3,"New Mexico",0,1,0,0,4,1,0.5625,0.375,0.6,3,"Male",1,1253142579,61,"Boomer",0.501352163025191
"82",1253143255,-1.0325538935997,-2.62461410315393,0.526133847995004,0,0,0,0,0,0.0625,1,1,1,1,0,0,2,4,3,4,3,4,5,"renewable",1,1,2,1,1,NA,4,0,2,1,1,0,0,"Arizona",2,3,4,2,3,4,"Arizona",0,0,0,1,4,2,0.125,0.4375,0.45,2,"Female",1,1253143255,72,"Boomer",0.00585012249698879
"83",1253143293,-0.999468882803661,-2.43636886439358,0.421411884001788,0,0,0,0,0,0.4375,0,0,0,0,0,0,2,3,2,1,1,3,1,NA,2,3,3,1,NA,3,5,1,5,5,5,0,NA,"Arizona",3,5,2,5,5,3,"Arizona",0,0,0,1,4,2,0.625,0.75,0.3,3,"Male",NA,1253143293,68,"Boomer",0.0200911208218093
"84",1253145461,-1.00098473999532,-2.50359064651294,0.466020226469099,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,5,"renewable",1,1,1,2,NA,1,3,0,1,1,1,0,0,"New Mexico",1,1,1,1,1,1,"New Mexico",0,0,0,1,4,1,0,0.3125,0.05,1,"Female",NA,1253145461,39,"Millenial",0.019438640462647
"85",1253195913,-0.413932006152065,-1.94711984442226,1.03098241087187,1,0,0,0,0.25,0.0625,0,1,0,1,0,0,3,4,4,3,3,4,4,"protection",1,1,1,1,NA,1,1,1,1,1,3,0,0,"Colorado",3,4,3,5,4,5,"Colorado",0,0,0,1,3,2,0.0625,0.375,0.35,3,"Female",2,1253195913,48,"Gen X",0.27212760135742
"86",1253196571,0.143150453362605,-1.33339221521501,1.60612444946788,0,1,1,0,0.5,0,0,0,0,0,0,0,3,3,4,4,4,5,4,"renewable",1,1,4,2,NA,NA,4,0,2,1,1,0,0,"Colorado",4,5,5,5,5,5,"Kansas",0,0,0,1,4,4,0,0.5,0.65,1,"Female",1,1253196571,80,"Boomer",0.511916260386222
"87",1253198365,-0.974253950532552,-2.41375689608034,0.452886354265984,0,0,0,0,0,0.375,1,0,0,0,0,0,3,3,4,3,3,4,2,"renewable",2,1,2,1,2,NA,3,1,5,2,5,0,NA,"New Mexico",3,3,4,3,4,3,"New Mexico",0,0,0,1,5,4,0.1875,0.1875,0.4,3,"Female",NA,1253198365,25,"Millenial",0.0309445495979706
"88",1253199845,-0.428513766411201,-2.0019501844284,1.03867922157362,1,0,0,0,0.25,0,0,0,1,0,0,0,2,3,4,4,4,4,4,"renewable",2,1,4,4,NA,2,3,1,1,1,4,0,0,"Colorado",3,4,3,3,3,4,"Colorado",0,0,0,1,5,1,0,1,0.25,2,"Female",1,1253199845,81,"Greatest",0.265851078592973
"89",1253215047,-0.425450763079792,-1.84301208389552,0.952533818071284,1,0,0,0,0.25,0.3125,1,0,0,1,0,0,2,4,4,4,3,5,4,"renewable",1,1,3,3,NA,5,5,1,1,1,5,0,1,"Colorado",3,4,4,4,4,5,"Colorado",0,0,0,1,2,2,0.9375,0.6875,0.9,4,"Male",3,1253215047,65,"Boomer",0.267169507218565
"90",1253215049,-1.01424455452995,-2.57754027438893,0.458474782512028,0,0,0,0,0,0.0625,1,1,1,0,0,0,3,4,4,3,4,3,4,"renewable",1,1,1,1,NA,1,3,1,2,1,1,0,0,"Colorado",4,4,3,3,4,5,"Colorado",0,0,0,1,4,3,0,0.0625,0.2,2,"Male",1,1253215049,73,"Boomer",0.0137311314719685
"91",1253215063,0.136314521820335,-1.28926943029442,1.556080274749,1,0,0,1,0.5,0.25,1,0,0,0,0,0,2,4,4,2,4,4,4,"protection",2,1,2,1,NA,NA,4,1,2,1,4,0,0,"Colorado",4,5,5,5,4,5,"Montana",0,0,0,1,4,2,0.125,0.5,0.4,3,"Male",2,1253215063,71,"Boomer",0.508973825510132
"92",1253215081,0.683090382515564,-0.751098025537642,2.22940910009286,1,1,1,0,0.75,0.5625,1,1,1,0,0,0,4,4,4,4,4,4,5,"renewable",2,1,5,5,4,NA,2,1,1,1,4,0,1,"Colorado",3,4,4,4,4,5,"Colorado",0,0,0,1,2,5,0.75,0.1875,0.5,3,"Male",3,1253215081,66,"Boomer",0.744326147569691
"93",1253215095,-0.411625141469073,-1.83960285427431,0.929996222077844,1,0,0,0,0.25,0.5,0,1,0,1,0,0,1,2,4,1,1,3,1,"extraction",3,4,5,5,NA,4,5,1,4,2,4,0,1,"Colorado",3,2,3,2,2,2,"Colorado",0,0,0,1,2,5,0.875,0.625,0.55,5,"Female",3,1253215095,77,"Boomer",0.273120560262242
"94",1253215125,-0.402058666990535,-1.92937566629006,1.0731543212412,0,0,0,1,0.25,0.625,0,1,1,1,0,0,1,2,2,1,1,3,1,"extraction",4,5,2,2,5,NA,5,1,5,5,5,0,1,"Colorado",5,5,5,5,5,5,"Kansas",0,0,0,1,2,4,0.9375,0,0.95,5,"Male",2,1253215125,52,"Gen X",0.277238320654197
"95",1253215137,-0.427119020155283,-1.93894775303748,1.05035480105413,1,0,0,0,0.25,0,1,1,0,0,0,0,2,2,3,3,2,4,4,"renewable",1,1,2,1,NA,1,3,0,1,1,1,0,0,"Colorado",4,3,2,4,4,4,"Colorado",0,0,0,1,4,5,0,0.125,0.35,2,"Male",1,1253215137,64,"Boomer",0.266451428377246
"96",1253216199,-0.988664331597037,-2.55112420165859,0.468399070414065,0,0,0,0,0,0.0625,1,1,1,0,0,0,2,4,4,4,4,4,5,"protection",1,1,1,1,NA,NA,4,0,1,1,1,0,0,"Utah",1,1,1,3,1,1,"Utah",0,0,0,1,5,1,0,0.125,0.05,3,"Female",2,1253216199,44,"Gen X",0.0247417947049925
"97",1253219871,0.664329408328288,-0.797651792077422,2.07463046858382,1,1,1,0,0.75,0.3125,1,0,0,1,0,0,2,4,2,1,1,4,3,"extraction",2,4,5,5,NA,NA,5,1,5,1,4,0,1,"Colorado",3,4,3,4,4,5,"Colorado",0,0,0,1,1,1,0.9375,0.4375,0.8,4,"Male",3,1253219871,77,"Boomer",0.736250738327117
"98",1253234121,0.129075234209839,-1.28959917380641,1.52161099341387,1,0,1,0,0.5,0.375,1,1,1,1,0,0,4,4,3,3,2,4,3,"renewable",3,1,2,3,1,NA,3,0,2,1,2,0,0,"Colorado",1,4,3,3,3,4,"Colorado",0,0,0,1,3,2,0.375,0.3125,0.6,2,"Female",1,1253234121,75,"Boomer",0.505857771434481
"99",1253234167,0.113356284925363,-1.37033302885408,1.58830572988048,1,0,1,0,0.5,0,1,1,0,0,0,0,3,3,4,4,3,4,4,"renewable",1,1,1,1,NA,1,4,1,1,1,1,0,0,"Colorado",5,5,5,5,5,5,"Colorado",0,0,0,1,4,4,0.0625,0.6875,0.05,2,"Female",1,1253234167,52,"Gen X",0.499091760934796
"100",1253236837,-0.407307514955544,-1.84322615752465,1.08468929461635,0,0,0,1,0.25,0.4375,0,0,0,1,0,0,1,1,1,1,1,5,3,"extraction",5,5,5,5,NA,NA,5,0,3,3,5,0,1,"Arizona",5,4,3,5,3,5,"Arizona",0,0,0,1,5,2,1,1,0.75,4,"Female",3,1253236837,64,"Boomer",0.274979024577863
"101",1253237653,0.683143462543886,-0.851425449534098,2.27142075741394,1,1,0,1,0.75,0.375,0,0,0,0,0,0,1,2,1,2,2,4,3,"renewable",2,1,4,3,NA,NA,3,1,1,1,2,0,1,"Nevada",1,4,2,5,3,4,"Nevada",0,0,0,1,4,5,0.625,0.75,0.3,5,"Female",3,1253237653,74,"Boomer",0.744348995154631
"102",1253251557,-1.00491476457135,-2.53711311428372,0.466178589416501,0,0,0,0,0,0.625,0,0,0,0,0,0,2,1,2,2,2,4,4,"extraction",3,1,4,4,NA,NA,3,1,2,2,2,0,NA,"Utah",1,3,1,3,2,2,"Idaho",0,0,0,1,4,4,0.5,0.6875,0.4,NA,"Female",3,1253251557,53,"Gen X",0.0177470141927112
"103",1253252351,-0.418135224498224,-1.88234886161129,0.994986457216967,0,0,0,1,0.25,0.3125,1,0,0,1,0,0,1,3,3,1,2,4,4,"renewable",4,1,5,2,5,NA,3,0,2,1,2,0,NA,"Arizona",2,3,3,4,4,4,"Arizona",0,0,0,1,4,1,0.8125,0.3125,0.6,3,"Male",3,1253252351,60,"Boomer",0.270318382500109
"104",1253253065,0.67462847971926,-0.828246450627371,2.24363150546102,1,1,0,1,0.75,0.375,1,0,1,1,0,0,1,3,4,2,2,5,4,"extraction",2,4,5,5,NA,4,3,1,2,2,2,0,1,"Colorado",3,2,2,3,2,4,"Colorado",0,0,0,1,4,4,0.8125,0.8125,0.85,4,"Female",2,1253253065,77,"Boomer",0.740683835215923
"105",1253253071,-0.996561485107068,-2.58096151712178,0.549713124836518,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,4,3,2,4,"protection",1,1,2,2,NA,2,3,0,2,1,1,0,0,"Colorado",2,3,2,4,4,3,"Colorado",0,0,0,1,3,1,0,0,0.2,3,"Female",2,1253253071,61,"Boomer",0.02134257109281
"106",1253253083,0.120800354621066,-1.29952479835511,1.52271768938916,1,0,1,0,0.5,0.625,0,0,1,1,0,0,2,4,2,2,2,2,3,"extraction",5,5,5,5,5,NA,2,1,5,2,5,0,1,"Colorado",4,3,4,4,4,4,"Wyoming",0,0,1,0,4,4,0.6875,0.5625,0.5,4,"Male",2,1253253083,69,"Boomer",0.502295960707312
"107",1253253105,-1.00733357340145,-2.55297178880741,0.478415914803683,0,0,0,0,0,0.125,1,1,1,0,0,0,2,2,4,3,3,4,3,"renewable",2,1,2,1,NA,2,3,0,2,1,1,0,0,"Colorado",4,4,4,4,4,4,"Colorado",0,0,0,1,4,4,0,0.3125,0.45,3,"Female",1,1253253105,67,"Boomer",0.0167058704339865
"108",1253253111,0.148314526878589,-1.39684683878609,1.6007187584338,1,0,0,1,0.5,0.5,1,0,0,1,0,0,3,4,4,2,2,5,5,"extraction",4,5,2,4,NA,NA,4,1,5,5,5,0,1,"Colorado",2,2,3,4,4,4,"Kansas",0,0,1,0,5,5,0.875,0.75,0.5,3,"Female",2,1253253111,45,"Gen X",0.514139066440109
"109",1253255449,0.14079242564136,-1.23345953158024,1.5316460393062,1,1,0,0,0.5,0.25,1,1,0,1,0,0,1,2,2,2,1,4,2,"extraction",2,1,5,4,NA,NA,5,0,3,2,5,0,1,"Arizona",1,4,1,3,1,3,"Arizona",0,0,0,1,5,5,0.375,0.3125,0.55,4,"Female",3,1253255449,71,"Boomer",0.510901279039075
"110",1253256149,-0.415208141130939,-2.03397271084918,1.07088463215063,1,0,0,0,0.25,0.0625,1,1,1,0,0,0,2,3,1,4,4,5,1,"renewable",1,1,1,1,1,NA,3,0,1,1,2,0,0,"Nevada",2,1,2,2,2,1,"Arizona",0,0,0,1,3,4,0,0.375,0.4,2,"Female",1,1253256149,66,"Boomer",0.271578306203538
"111",1253270835,-0.984681648553148,-2.43041878236168,0.436438335806084,0,0,0,0,0,0.125,0,0,0,1,0,0,2,3,2,2,2,4,5,"extraction",2,1,4,3,NA,3,4,0,3,1,1,0,0,"Nevada",3,3,3,3,3,4,"Nevada",0,0,0,1,3,1,0.5,0.875,0.65,3,"Male",1,1253270835,44,"Gen X",0.0264560871048336
"112",1253271119,-0.410124882628068,-1.89367072997576,1.10371162811989,0,0,1,0,0.25,0.375,0,1,0,0,0,0,4,3,4,4,4,5,5,"renewable",1,1,1,1,1,NA,4,0,1,1,1,0,0,"Colorado",5,5,5,5,5,5,"Colorado",0,0,0,1,4,5,0.125,0.75,0.5,3,"Male",1,1253271119,30,"Millenial",0.273766326520965
"113",1253271129,-0.395970955865165,-1.82907428073711,0.994528345422692,0,0,1,0,0.25,0.25,1,0,1,0,0,0,3,2,4,3,4,5,3,"renewable",2,1,3,5,NA,1,2,1,2,1,1,0,0,"Colorado",2,5,4,5,4,5,"Colorado",0,0,0,1,4,5,0.25,0.25,0.3,3,"Female",1,1253271129,69,"Boomer",0.279858694105873
"114",1253271131,0.664592099675197,-0.807452158823287,2.11293503361301,1,1,0,1,0.75,0.6875,1,1,0,1,0,0,1,3,2,1,1,5,1,"extraction",4,1,2,5,NA,1,5,1,5,5,5,0,1,"Colorado",3,1,1,2,1,1,"Colorado",0,0,0,1,2,3,1,0,1,5,"Male",2,1253271131,47,"Gen X",0.736363810287538
"115",1253271155,-0.982836953326911,-2.48816681969788,0.447412051990049,0,0,0,0,0,0.375,0,1,0,0,0,0,4,4,4,4,4,5,5,"protection",1,1,2,1,NA,NA,2,1,1,1,1,0,0,"Colorado",3,5,5,4,5,5,"Colorado",0,0,0,1,5,5,0.4375,0.25,0.45,3,"Male",2,1253271155,64,"Boomer",0.0272501113772937
"116",1253272375,-1.01047746420608,-2.65697538811014,0.507148937325161,0,0,0,0,0,0.0625,1,1,1,0,0,0,3,3,4,3,3,5,5,"protection",1,1,1,1,1,NA,3,1,1,1,1,0,0,"Utah",1,2,1,3,3,1,"Utah",0,0,0,1,5,1,0,0,0.1,2,"Female",NA,1253272375,54,"Gen X",0.0153526248824553
"117",1253272407,0.660814152892504,-0.783806397466009,2.09620119099761,1,1,0,1,0.75,0,0,0,0,1,0,0,4,4,4,4,4,5,5,"renewable",5,5,5,1,NA,5,5,0,5,1,1,0,1,"Utah",5,5,5,5,5,5,"Utah",0,0,0,1,5,5,0.75,0.25,0.8,5,"Female",3,1253272407,60,"Boomer",0.734737643860232
"118",1253272493,-0.999648655067475,-2.7132463192249,0.599964157698335,0,0,0,0,0,0,1,1,1,0,0,0,3,4,3,2,3,4,5,"protection",1,1,1,3,NA,3,3,0,1,1,1,0,0,"New Mexico",4,4,3,4,4,4,"New Mexico",1,0,0,0,3,1,0,0.4375,0.3,1,"Male",1,1253272493,37,"Millenial",0.0200137402664994
"119",1253273913,-1.01016778505664,-2.59993622488044,0.483066591637183,0,0,0,0,0,0.0625,0,1,0,1,0,0,2,4,2,2,3,3,4,"renewable",1,1,4,4,NA,NA,4,0,1,1,1,0,0,"New Mexico",2,4,2,3,4,3,"Texas",0,0,1,0,4,2,0.0625,0.3125,0.5,NA,"Male",2,1253273913,63,"Boomer",0.0154859221110878
"120",1253275883,0.67173514807086,-0.710711777641741,2.04921640209726,1,1,0,1,0.75,0.5625,1,1,0,1,0,0,3,4,3,3,4,5,4,"renewable",1,1,1,2,1,NA,4,1,2,1,5,0,0,"Arizona",4,2,4,4,4,4,"Arizona",0,0,0,1,4,2,0.875,0.75,0.45,3,"Female",1,1253275883,73,"Boomer",0.739438439486357
"121",1253276145,-0.411736247732185,-1.82386152197804,0.975115298080257,0,0,0,1,0.25,0.125,0,1,1,1,0,0,3,3,3,3,4,3,3,"renewable",4,1,5,4,5,NA,2,0,3,1,1,0,1,"Arizona",1,3,3,3,3,3,"Arizona",0,0,1,0,5,5,0.75,0.875,0.5,3,"Female",1,1253276145,69,"Boomer",0.273072736064251
"122",1253287525,-1.0012498048855,-2.68000066310056,0.629576744378662,0,0,0,0,0,0.3125,1,1,1,1,0,0,2,3,2,4,3,5,4,"recreation",1,2,2,2,NA,NA,3,NA,5,4,5,0,NA,"Utah",5,4,4,5,5,5,"Utah",0,0,0,1,4,5,0.4375,0.6875,0.55,3,"Male",NA,1253287525,53,"Gen X",0.0193245468424176
"123",1253290369,-1.00501604466683,-2.52798349384822,0.407897247188131,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,3,2,5,"renewable",1,1,1,1,NA,1,3,0,1,1,1,0,0,"New Mexico",4,4,5,4,5,5,"New Mexico",0,0,0,1,4,5,0,0.5625,0.1,2,"Male",2,1253290369,79,"Boomer",0.0177034195365392
"124",1253290657,1.24033111191857,-0.145517201405789,2.72736357561108,1,1,1,1,1,0.5625,1,0,1,1,0,0,1,1,2,1,1,5,1,"extraction",5,5,5,5,NA,NA,5,1,4,2,5,1,1,"Arizona",3,5,3,4,5,5,"Arizona",0,0,1,0,3,5,0.8125,0.5,0.8,5,"Male",3,1253290657,63,"Boomer",0.98418293174521
"125",1253307341,0.128968105030383,-1.41826117604428,1.56387362982149,1,0,1,0,0.5,0.4375,1,1,1,1,0,0,1,2,2,1,1,4,2,"extraction",4,3,4,5,NA,NA,4,0,5,2,5,0,1,"Colorado",2,3,2,3,3,3,"Colorado",0,0,0,1,4,4,0.6875,0.625,0.75,4,"Male",3,1253307341,67,"Boomer",0.505811659118708
"126",1253308799,0.1359671524596,-1.21513988148936,1.56551093621035,1,0,0,1,0.5,0.125,1,0,0,0,0,0,2,1,2,4,3,3,3,"protection",1,1,2,1,NA,NA,3,1,2,1,2,0,0,"Utah",1,3,1,3,2,2,"Utah",0,0,0,1,4,2,0.125,0.5625,0.35,2,"Male",2,1253308799,63,"Boomer",0.508824305036501
"127",1253310113,-1.00896326598438,-2.57602881344827,0.444631396793332,0,0,0,0,0,0.0625,1,0,1,0,0,0,2,2,3,4,4,3,4,"protection",1,1,2,1,NA,NA,4,1,2,1,2,0,0,"Utah",2,3,4,4,4,3,"Utah",0,0,0,1,5,2,0,0.1875,0.3,2,"Male",1,1253310113,62,"Boomer",0.0160043911602903
"128",1253310437,-1.0256611985154,-2.56250948498927,0.495936987159769,0,0,0,0,0,0,0,1,1,0,0,0,3,3,4,4,3,4,4,"recreation",1,1,2,1,NA,NA,3,NA,2,2,4,0,0,"Utah",1,3,2,2,2,3,"Utah",0,0,0,1,5,4,0.125,0.5,0.1,2,"Female",NA,1253310437,33,"Millenial",0.00881699047699737
"129",1253312131,-1.00498067250489,-2.5803419802428,0.444869954585905,0,0,0,0,0,0.4375,1,1,0,1,0,0,2,3,2,2,2,4,2,"recreation",2,3,3,1,NA,2,3,1,4,3,5,0,1,"Utah",4,4,4,4,5,5,"Utah",0,0,1,0,4,4,0.75,0.1875,0.8,4,"Male",2,1253312131,60,"Boomer",0.0177186450083417
"130",1253312847,-0.998074446056643,-2.69854359563908,0.465871693268745,0,0,0,0,0,0.25,1,1,0,0,0,0,2,4,3,3,4,2,5,"renewable",1,1,3,2,NA,2,2,1,3,1,1,0,0,"New Mexico",4,3,4,4,2,3,"Sonora, Mexico",0,0,0,1,4,5,0.0625,0.875,0.2,1,"Female",NA,1253312847,76,"Boomer",0.0206913373821354
"131",1253325523,0.126103958574818,-1.35467518370532,1.54697100538878,1,0,0,1,0.5,0.0625,1,0,1,1,0,0,2,3,3,4,3,3,3,"renewable",2,1,1,1,NA,2,4,0,1,1,1,0,0,"Utah",3,4,3,3,4,5,"Wyoming",0,0,0,1,3,3,0,0.25,0.5,4,"Female",NA,1253325523,58,"Gen X",0.504578825763229
"132",1253325559,-0.999814756359177,-2.60556521817639,0.559878321464182,0,0,0,0,0,0.4375,1,1,1,0,0,0,2,2,3,2,1,3,2,"recreation",1,3,5,5,5,NA,4,1,3,2,3,0,1,"Arizona",3,3,3,3,4,4,"Arizona",0,0,0,1,4,2,0.625,0.75,0.45,4,"Male",3,1253325559,77,"Boomer",0.0199422441974347
"133",1253325567,-1.00534499408971,-2.49793773519751,0.434774599632121,0,0,0,0,0,0,0,1,1,0,0,0,4,4,4,3,4,5,4,"protection",1,1,1,1,NA,1,2,0,1,1,1,0,0,"Nevada",2,1,2,2,2,2,"British Columbia, Canada",0,0,0,1,4,2,0.125,0.9375,0.35,1,"Female",1,1253325567,72,"Boomer",0.0175618276776417
"134",1253325577,1.24546418276163,-0.305411321366174,2.82604130600019,1,1,1,1,1,0.3125,0,0,0,1,0,0,1,2,3,3,4,4,4,"renewable",5,3,5,5,NA,4,3,1,2,1,5,0,1,"Arizona",3,4,3,4,4,4,"Arizona",0,0,0,1,5,2,0.75,0.3125,0.5,5,"Male",3,1253325577,81,"Greatest",0.986392393115132
"135",1253325583,1.23086975444188,-0.130144622618186,2.64273848125366,1,1,1,1,1,0.1875,1,0,1,1,0,0,1,3,2,2,1,3,2,"recreation",5,4,5,5,NA,NA,5,0,2,3,5,0,1,"Arizona",3,5,5,5,5,5,"Arizona",0,0,0,1,4,5,0.75,0.5,0.85,4,"Male",2,1253325583,80,"Boomer",0.980110417554216
"136",1253325603,-0.430407275292052,-1.94807268998737,1.05385316885087,0,1,0,0,0.25,0.5,1,1,1,0,0,0,2,2,2,2,2,3,3,"renewable",3,3,3,3,NA,NA,5,1,3,3,3,0,0,"Colorado",4,4,4,4,4,4,"Colorado",0,0,0,1,3,3,0.5,0.5,0.5,3,"Male",NA,1253325603,39,"Millenial",0.265036043138807
"137",1253325611,-0.988942387244758,-2.56461229083734,0.482451104631532,0,0,0,0,0,0.25,0,1,0,1,0,0,4,4,3,3,3,4,5,"extraction",3,3,5,3,NA,NA,5,0,5,4,4,0,1,"Nevada",3,4,2,5,5,5,"Nevada",0,0,0,1,3,4,0.6875,1,0.65,3,"Female",3,1253325611,64,"Boomer",0.0246221093877408
"138",1253325617,0.681193575080024,-0.705089765750871,2.18285471984087,1,1,0,1,0.75,0.4375,1,1,1,1,0,0,1,2,2,2,1,5,5,"protection",1,2,3,5,NA,2,5,1,5,1,5,0,NA,"Colorado",2,4,1,3,2,4,"Colorado",0,0,0,1,4,1,0.625,0.375,0.75,4,"Male",2,1253325617,46,"Gen X",0.743509692296983
"139",1253325621,-0.418134368276291,-1.90866243836304,0.991680753195203,1,0,0,0,0.25,0.5,0,1,0,1,0,0,3,3,3,3,3,4,4,"protection",2,5,3,3,2,NA,3,0,2,1,1,0,0,"Colorado",3,4,4,4,4,4,"Colorado",0,0,0,1,4,4,0.25,0.3125,0.55,2,"Male",2,1253325621,85,"Greatest",0.270318751049335
"140",1253325625,-1.01944485684734,-2.56706154582321,0.408038918960776,0,0,0,0,0,0.125,1,1,0,0,0,0,4,4,4,3,4,3,5,"renewable",1,1,2,3,NA,NA,4,1,2,1,3,0,0,"Colorado",4,3,2,4,4,3,"Texas",0,0,0,1,4,5,0.3125,0.5625,0.35,2,"Female",NA,1253325625,61,"Boomer",0.0114927312173318
"141",1253325629,-0.413012805063651,-1.96881110159133,1.01924528354909,1,0,0,0,0.25,0.1875,1,0,0,0,0,0,4,4,4,4,4,5,5,"protection",1,5,2,1,1,NA,5,0,5,1,5,0,0,"Arizona",5,5,5,5,5,5,"Arizona",0,0,0,1,5,4,0.4375,0.75,0.45,2,"Female",1,1253325629,59,"Gen X",0.272523259114371
"142",1253325637,0.682849070817385,-0.786898914818714,2.15758788582352,1,1,1,0,0.75,0.375,1,0,1,0,0,0,1,2,2,1,1,5,2,"extraction",5,3,5,5,5,NA,4,NA,4,3,5,0,1,"Colorado",3,4,3,4,3,4,"Colorado",0,0,1,0,4,5,0.75,0.6875,0.55,4,"Male",3,1253325637,68,"Boomer",0.744222278191781
"143",1253325653,0.137674806341562,-1.32162923117963,1.52984594121698,1,0,0,1,0.5,0.4375,1,1,1,0,0,0,2,3,4,2,3,5,3,"extraction",3,5,5,1,5,NA,4,0,4,1,3,0,1,"Arizona",2,4,3,4,4,5,"Arizona",0,0,0,1,4,5,0.75,0.5,0.8,4,"Female",2,1253325653,77,"Boomer",0.509559341703779
"144",1253325657,-0.413255482400273,-1.92081994721604,0.993795819342115,0,1,0,0,0.25,0.1875,1,1,1,1,0,0,3,3,4,3,3,4,5,"renewable",2,1,2,3,NA,2,4,1,1,1,1,0,0,"Colorado",5,5,3,5,5,5,"Colorado",0,0,0,1,4,4,0.3125,0.25,0.4,2,"Female",1,1253325657,58,"Gen X",0.272418801915744
"145",1253325671,-0.411835843453607,-1.9756616676271,1.03157776038978,0,1,0,0,0.25,0.5625,1,1,1,1,0,0,1,1,1,1,2,3,3,"recreation",3,2,4,4,NA,3,5,1,3,2,3,0,1,"Utah",2,4,3,4,3,4,"Utah",0,0,0,1,4,3,0.5,0.5625,0.55,5,"Male",3,1253325671,29,"Millenial",0.27302986642426
"146",1253325673,0.679832351954987,-0.740834311187791,2.11674965456343,1,1,0,1,0.75,0.25,0,0,0,1,0,0,2,2,4,3,2,4,3,"renewable",3,1,4,1,NA,NA,3,0,2,1,1,0,0,"Colorado",4,3,4,4,2,4,"Colorado",0,0,0,1,4,2,0.5625,0.625,0.75,NA,"Male",2,1253325673,73,"Boomer",0.742923772093938
